id,region,distrito,latitud_a,longitud_a
27100019,Pasco, Constitución,-9.8536,-75.01826
27110019,Pasco, Constitución,-9.900808333000001,-75.147565
27120019,Pasco, Constitución,-9.866961667,-75.24301
27130019,Pasco, Constitución,-9.900628333,-75.21124999
27140019,Pasco, Goyllarisquizga,-10.47809,-76.41128000000001
27150019,Pasco, Goyllarisquizga,-10.47632166,-76.38928999
27160019,Pasco, Huachon,-10.63693,-75.94816
27170019,Pasco, Huachon,-10.63755,-75.95046000000001
27180019,Pasco, Huachon,-10.64617,-75.87076
27190019,Pasco, Huachon,-10.6476324,-75.94004016
27200019,Pasco, Huancabamba,-10.39023926,-75.55807273000001
27210019,Pasco, Huancabamba,-10.41333666,-75.57562333
27220019,Pasco, Huariaca,-10.43967,-76.18808
27230019,Pasco, Huariaca,-10.44252,-76.18738999999999
27240019,Pasco, Huayllay,-11.00389,-76.36003
27250019,Pasco, Huayllay,-10.9898,-76.43041
27260019,Pasco, Ninacaca,-10.85552,-76.11198
27270019,Pasco, Oxapampa,-10.57725,-75.4033
27280019,Pasco, Oxapampa,-10.58135,-75.39748
27290019,Pasco, Oxapampa,-10.5744,-75.39915000000001
27300019,Pasco, Oxapampa,-10.57723,-75.399
27310019,Pasco, Oxapampa,-10.5793,-75.40560000000001
27320019,Pasco, Oxapampa,-10.58605,-75.40528000000001
27330019,Pasco, Palcazu,-10.06115833,-75.32736333
27340019,Pasco, Palcazu,-10.12808,-75.232815
27350019,Pasco, Palcazu,-10.3426,-75.08575833
27360019,Pasco, Palcazu,-10.095728,-75.17915646
27370019,Pasco, Palcazu,-10.37702333,-75.07256833
27380019,Pasco, Palcazu,-10.420365,-75.04669333
27390019,Pasco, Palcazu,-10.38797333,-75.06414
27400019,Pasco, Palcazu,-10.13363666,-75.27677333
27410019,Pasco, Palcazu,-10.18518499,-75.23136166000001
27420019,Pasco, Palcazu,-10.12248999,-75.22210665999999
27430019,Pasco, Pallanchacra,-10.41496,-76.23573
27440019,Pasco, Paucar,-10.33620315,-76.44220828
27450019,Pasco, Paucar,-10.33394499,-76.35638
27460019,Pasco, Paucartambo,-10.772,-75.8107
27470019,Pasco, Paucartambo,-10.77711,-75.81493
27480019,Pasco, Paucartambo,-10.7702,-75.81104999999999
27490019,Pasco, Paucartambo,-10.74966,-75.71057999999999
27500019,Pasco, Paucartambo,-10.77355,-75.81213
27510019,Pasco, Paucartambo,-10.76343,-75.71746
27520019,Pasco, Paucartambo,-10.76778666,-75.75237
27530019,Pasco, Paucartambo,-10.82742333,-75.79512333
27540019,Pasco, Paucartambo,-10.83675166,-75.85922666
27550019,Pasco, Pozuzo,-10.059137,-75.54761799000001
27560019,Pasco, Pozuzo,-10.03314,-75.645312
27570019,Pasco, Pozuzo,-10.11336199,-75.66244499
27580019,Pasco, Pozuzo,-10.06310997,-75.67659998000001
27590019,Pasco, Pozuzo,-10.09753931,-75.54288893
27600019,Pasco, Puerto Bermúdez,-10.29409,-74.93613000000001
27610019,Pasco, Puerto Bermúdez,-10.07176666,-74.98653499
27620019,Pasco, Puerto Bermúdez,-10.11957666,-74.867075
27630019,Pasco, Puerto Bermúdez,-10.43749333,-74.94259499
27640019,Pasco, Puerto Bermúdez,-10.39356833,-74.96621333
27650019,Pasco, Puerto Bermúdez,-10.43425,-74.90787999
27660019,Pasco, San Francisco de As,-10.538995,-76.23792
27670019,Pasco, San Francisco de As,-10.59544,-76.21592
27680019,Pasco, Santa Ana de Tusi,-10.47244,-76.3544
27690019,Pasco, Santa Ana de Tusi,-10.47304,-76.3527
27700019,Pasco, Santa Ana de Tusi,-10.42239333,-76.37958999
27710019,Pasco, Santa Ana de Tusi,-10.41500333,-76.36428499
27720019,Pasco, Santa Ana de Tusi,-10.47023997,-76.26045997999999
27730019,Pasco, Santa Ana de Tusi,-10.47326,-76.35483000000001
27740019,Pasco, Santa Ana de Tusi,-10.47047,-76.35384000000001
27750019,Pasco, Santa Ana de Tusi,-10.45399499,-76.30000499000001
27760019,Pasco, Santa Ana de Tusi,-10.45340999,-76.31626666
27770019,Pasco, Santa Ana de Tusi,-10.55710833,-76.33784333
27780019,Pasco, Simon Bolívar,-10.66934,-76.26649000000001
27790019,Pasco, Simon Bolívar,-10.67111,-76.27025999999999
27800019,Pasco, Simon Bolívar,-10.68798,-76.26618000000001
27810019,Pasco, Simon Bolívar,-10.78097105,-76.31221610999999
27820019,Pasco, Simon Bolívar,-10.82209997,-76.42277998
27830019,Pasco, Simon Bolívar,-10.67082,-76.27372
27840019,Pasco, Simon Bolívar,-10.68827,-76.31913
27850019,Pasco, Simon Bolívar,-10.67528,-76.26893
27860019,Pasco, Tapuc,-10.43185,-76.47709
27870019,Pasco, Tapuc,-10.45651,-76.4594
27880019,Pasco, Ticlacayan,-10.53495,-76.16038
27890019,Pasco, Tinyahuarco,-10.75604,-76.26233000000001
27900019,Pasco, Tinyahuarco,-10.78139,-76.24749
27910019,Pasco, Tinyahuarco,-10.74898,-76.26239
27920019,Pasco, Tinyahuarco,-10.79244,-76.29343
27930019,Pasco, Tinyahuarco,-10.78888,-76.24562
27940019,Pasco, Vicco,-10.88015453,-76.29332705
27950019,Pasco, Vilcabamba,-10.48293,-76.45084
27960019,Pasco, Vilcabamba,-10.48304,-76.44712
27970019,Pasco, Vilcabamba,-10.53893833,-76.44073333
27980019,Pasco, Villa Rica,-10.73661,-75.27024
27990019,Pasco, Villa Rica,-10.73929,-75.26994000000001
28000019,Pasco, Villa Rica,-10.73903,-75.27701
28010019,Pasco, Villa Rica,-10.74742,-75.21852
28020019,Pasco, Villa Rica,-10.74092,-75.27231999999999
28030019,Pasco, Villa Rica,-10.74191,-75.2778
28040019,Pasco, Villa Rica,-10.67323166,-75.12071
28050019,Pasco, Villa Rica,-10.7550303,-75.29820511
28060019,Pasco, Villa Rica,-10.76398279,-75.26142643999999
28070019,Pasco, Villa Rica,-10.75026979,-75.27034687
28080019,Pasco, Villa Rica,-10.796203,-75.25576061
28090019,Pasco, Yanacancha,-10.6606,-76.25191
28100019,Pasco, Yanacancha,-10.66441,-76.25274
28110019,Pasco, Yanacancha,-10.66481,-76.25819
28120019,Pasco, Yanacancha,-10.66658,-76.25758
28130019,Pasco, Yanacancha,-10.67295,-76.24791999999999
28140019,Pasco, Yanacancha,-10.53461,-76.18661
28150019,Pasco, Yanacancha,-10.61783,-76.17896
28160019,Pasco, Yanacancha,-10.54637,-76.24933
28170019,Pasco, Yanacancha,-10.65839,-76.25207
28180019,Pasco, Yanacancha,-10.65923,-76.25321
28190019,Pasco, Yanacancha,-10.66391,-76.25047000000001
28200019,Pasco, Yanacancha,-10.66553,-76.26058
28210019,Pasco, Yanacancha,-10.67169,-76.25418000000001
28220019,Pasco, Yanahuanca,-10.49198,-76.51694000000001
28230019,Pasco, Yanahuanca,-10.49192,-76.51309999999999
28240019,Pasco, Yanahuanca,-10.49014,-76.51367999999999
28250019,Pasco, Yanahuanca,-10.48826166,-76.52455666
28260019,Pasco, Yanahuanca,-10.46579373,-76.53621636
28270019,Pasco, Yanahuanca,-10.647235,-76.54139833000001
28280019,Pasco, Yanahuanca,-10.64830392,-76.51666208
28290020,Piura, Ayabaca,-4.64507,-79.71919
28300020,Piura, Bellavista,-4.88408,-80.67247
28310020,Piura, Bellavista,-4.89187,-80.66914
28320020,Piura, Bernal,-5.46116,-80.743
28330020,Piura, Canchaque,-5.407526666,-79.67231833
28340020,Piura, Canchaque,-5.405629999,-79.65524333000001
28350020,Piura, Castilla,-5.18146,-80.61921
28360020,Piura, Castilla,-5.19028,-80.6099
28370020,Piura, Castilla,-5.18204,-80.59716
28380020,Piura, Castilla,-5.20158,-80.61785
28390020,Piura, Castilla,-5.21869,-80.62364
28400020,Piura, Castilla,-5.21301,-80.62260000000001
28410020,Piura, Castilla,-5.18298,-80.60603999999999
28420020,Piura, Castilla,-5.19335,-80.62212
28430020,Piura, Catacaos,-5.27593,-80.67601000000001
28440020,Piura, Catacaos,-5.27697,-80.67957
28450020,Piura, Catacaos,-5.2829,-80.71117
28460020,Piura, Chulucanas,-5.09743,-80.17395000000001
28470020,Piura, Chulucanas,-5.14293,-80.11046
28480020,Piura, Chulucanas,-5.047145233,-80.15392983
28490020,Piura, Chulucanas,-5.10196,-80.16235
28500020,Piura, Chulucanas,-5.10406,-80.16213000000001
28510020,Piura, Chulucanas,-5.14279,-80.10366999999999
28520020,Piura, Chulucanas,-5.01229,-80.22214
28530020,Piura, Colan,-4.90802,-81.05944
28540020,Piura, El Alto,-4.26579,-81.21648
28550020,Piura, El Tallan,-5.43052,-80.60988
28560020,Piura, Frias,-4.90309,-79.97192333
28570020,Piura, Huancabamba,-5.136793332,-79.55298833000001
28580020,Piura, Huancabamba,-5.254371666,-79.45074
28590020,Piura, Huancabamba,-5.294959999,-79.47120166000001
28600020,Piura, Huarmaca,-5.654361666,-79.63397666
28610020,Piura, Huarmaca,-5.648041666,-79.63344166
28620020,Piura, Huarmaca,-5.642168333,-79.63183333000001
28630020,Piura, Huarmaca,-5.644436666,-79.58740166
28640020,Piura, Huarmaca,-5.638223333,-79.59436666000001
28650020,Piura, Huarmaca,-5.667332303,-79.46752909999999
28660020,Piura, Huarmaca,-5.649256821,-79.47923992
28670020,Piura, Ignacio Escudero,-4.84417,-80.87444000000001
28680020,Piura, Ignacio Escudero,-4.8851,-80.8387
28690020,Piura, Ignacio Escudero,-4.84569,-80.83698
28700020,Piura, Jilili,-4.576173334,-79.81820166
28710020,Piura, Jilili,-4.579216666,-79.82353000000001
28720020,Piura, La Arena,-5.34445,-80.70469
28730020,Piura, La Matanza,-5.21598,-80.09093
28740020,Piura, La Unión,-5.40079,-80.74374
28750020,Piura, La Unión,-5.39599,-80.76076000000001
28760020,Piura, Lalaquiz,-5.19762479,-79.64617756
28770020,Piura, Los Organos,-4.18291,-81.12466000000001
28780020,Piura, Mancora,-4.117263332,-81.01456499
28790020,Piura, Mancora,-4.11196,-81.075405
28800020,Piura, Marcavelica,-4.85613,-80.76956
28810020,Piura, Miguel Checa,-4.90737,-80.81596
28820020,Piura, Morropon,-5.18372,-79.97022
28830020,Piura, Morropon,-5.18048,-79.97110000000001
28840020,Piura, Pacaipampa,-4.861761666,-79.781485
28850020,Piura, Pacaipampa,-4.871836667,-79.75976999
28860020,Piura, Paita,-5.08985,-81.10028
28870020,Piura, Paita,-5.08562,-81.08195000000001
28880020,Piura, Paita,-5.10315,-81.09717000000001
28890020,Piura, Paita,-5.09425,-81.10590000000001
28900020,Piura, Paita,-5.10286,-81.10662000000001
28910020,Piura, Paita,-5.08754,-81.11221999999999
28920020,Piura, Paita,-5.09442,-81.09389
28930020,Piura, Paita,-5.09724,-81.09211999999999
28940020,Piura, Paita,-5.09296,-81.09821
28950020,Piura, Paita,-5.09426,-81.09708000000001
28960020,Piura, Paita,-5.09428,-81.10213
28970020,Piura, Paita,-5.09323,-81.10395
28980020,Piura, Paita,-5.10159,-81.12445
28990020,Piura, Pariñas,-4.56716,-81.27258999999999
29000020,Piura, Pariñas,-4.58538,-81.27355
29010020,Piura, Pariñas,-4.57713,-81.27451000000001
29020020,Piura, Pariñas,-4.59048,-81.26351
29030020,Piura, Pariñas,-4.59538,-81.26513
29040020,Piura, Pariñas,-4.5969,-81.24926000000001
29050020,Piura, Pariñas,-4.59168,-81.25237
29060020,Piura, Piura,-5.17579,-80.64706
29070020,Piura, Piura,-5.2027,-80.62958
29080020,Piura, Piura,-5.15183,-80.61856
29090020,Piura, Piura,-5.16409,-80.6512
29100020,Piura, Piura,-5.17025,-80.65434999999999
29110020,Piura, Piura,-5.16964,-80.64639
29120020,Piura, Piura,-5.17611,-80.65566
29130020,Piura, Piura,-5.1869,-80.62728
29140020,Piura, Piura,-5.20144,-80.62766000000001
29150020,Piura, Piura,-5.16105,-80.64856
29160020,Piura, Querecotillo,-4.79032,-80.61004
29170020,Piura, Querecotillo,-4.77661,-80.59413000000001
29180020,Piura, Rinconada Llicuar,-5.46235,-80.76481
29190020,Piura, San Miguel de El Fa,-5.443054489,-79.60197952999999
29200020,Piura, San Miguel de El Fa,-5.459023333,-79.57226333
29210020,Piura, Sechura,-5.55783,-80.82086
29220020,Piura, Sechura,-5.489201234,-80.81375299
29230020,Piura, Sondor,-5.469028333,-79.35067666000001
29240020,Piura, Sullana,-4.89474,-80.68888
29250020,Piura, Sullana,-4.90945,-80.71798
29260020,Piura, Sullana,-4.92768,-80.69849000000001
29270020,Piura, Sullana,-4.9026,-80.67896
29280020,Piura, Sullana,-4.90309,-80.67664000000001
29290020,Piura, Sullana,-4.91245,-80.69002
29300020,Piura, Sullana,-4.9087,-80.72530999999999
29310020,Piura, Sullana,-4.89094,-80.68798
29320020,Piura, Sullana,-4.9001,-80.69132999999999
29330020,Piura, Sullana,-4.90508,-80.71661
29340020,Piura, Tamarindo,-4.87863,-80.98499
29350020,Piura, Tambo Grande,-4.95325,-80.25114000000001
29360020,Piura, Tambo Grande,-4.883966032,-80.39748715
29370020,Piura, Tambo Grande,-4.88355146,-80.41500546
29380020,Piura, Tambo Grande,-4.993579799,-80.31796477
29390020,Piura, Tambo Grande,-4.92536,-80.34376
29400020,Piura, Tambo Grande,-4.967449966,-80.60229452
29410020,Piura, Tambo Grande,-4.792938332,-80.21586166
29420020,Piura, Tambo Grande,-4.788988333,-80.22697166
29430020,Piura, Tambo Grande,-4.836763333,-80.239975
29440020,Piura, Tambo Grande,-4.974285,-80.25720833
29450020,Piura, Veintiseis de Octub,-5.16486,-80.6549
29460020,Piura, Veintiseis de Octub,-5.18498,-80.67519
29470020,Piura, Veintiseis de Octub,-5.18897,-80.65834
29480020,Piura, Veintiseis de Octub,-5.19266,-80.64784
29490020,Piura, Veintiseis de Octub,-5.1932,-80.64172000000001
29500020,Piura, Veintiseis de Octub,-5.17361,-80.68979
29510020,Piura, Veintiseis de Octub,-5.19025,-80.68004000000001
29520020,Piura, Veintiseis de Octub,-5.19107,-80.6721
29530020,Piura, Veintiseis de Octub,-5.19166,-80.66331
29540020,Piura, Veintiseis de Octub,-5.20568,-80.65255000000001
29550020,Piura, Veintiseis de Octub,-5.15905,-80.66474
29560020,Piura, Vice,-5.45481,-80.80934000000001
29570020,Piura, Vichayal,-4.86316,-81.07137
29580021,Puno, Acora,-16.07733499,-69.71062666
29590021,Puno, Amantani,-15.67193333,-69.70338833
29600021,Puno, Ananea,-14.62876,-69.44661000000001
29610021,Puno, Ananea,-14.62338,-69.45108000000001
29620021,Puno, Ananea,-14.63479,-69.44656999999999
29630021,Puno, Arapa,-15.18939333,-70.18236166
29640021,Puno, Arapa,-15.16186499,-70.15506166
29650021,Puno, Arapa,-15.182175,-70.16938666
29660021,Puno, Asillo,-14.76542333,-70.40990832999999
29670021,Puno, Asillo,-14.77609666,-70.39753500000001
29680021,Puno, Asillo,-14.80868,-70.39499333000001
29690021,Puno, Ayaviri,-14.88916,-70.58614
29700021,Puno, Ayaviri,-14.87797,-70.59012
29710021,Puno, Azángaro,-14.90893166,-70.11231166
29720021,Puno, Azángaro,-14.88958166,-70.050095
29730021,Puno, Cabana,-15.66403666,-70.26159998999999
29740021,Puno, Calapuja,-15.3126,-70.21877000000001
29750021,Puno, Capazo,-17.011605,-69.63096833
29760021,Puno, Chucuito,-15.97867499,-69.95326833
29770021,Puno, Chucuito,-15.96529,-69.94340665999999
29780021,Puno, Chucuito,-15.79572499,-69.83108333
29790021,Puno, Chupa,-15.102645,-69.93469333
29800021,Puno, Coasa,-13.94992833,-69.96411166
29810021,Puno, Copani,-16.37469166,-69.03558166000001
29820021,Puno, Crucero,-14.26158833,-70.12156833
29830021,Puno, Crucero,-14.28919833,-70.12178166
29840021,Puno, Cuyocuyo,-14.45291904,-69.53533538000001
29850021,Puno, Desaguadero,-16.56855,-69.04613000000001
29860021,Puno, Huacullani,-16.58493166,-69.37714
29870021,Puno, Huata,-15.65792666,-69.95071166
29880021,Puno, Huata,-15.752225,-69.88930499999999
29890021,Puno, Ilave,-16.0164535,-69.46111915
29900021,Puno, Ilave,-16.08907,-69.63081
29910021,Puno, Ilave,-15.99344724,-69.55647662
29920021,Puno, Ituata,-13.91027683,-70.23892058
29930021,Puno, José Domingo Choqu,-15.03713,-70.33441999999999
29940021,Puno, Juli,-16.21914,-69.47145999999999
29950021,Puno, Juli,-16.22041,-69.40086166
29960021,Puno, Juli,-16.44963994,-69.42993591
29970021,Puno, Juliaca,-15.47627,-70.15325
29980021,Puno, Juliaca,-15.48388,-70.15267
29990021,Puno, Juliaca,-15.47016,-70.13666000000001
30000021,Puno, Juliaca,-15.47106,-70.13326000000001
30010021,Puno, Juliaca,-15.46518,-70.11382999999999
30020021,Puno, Juliaca,-15.48304,-70.13775
30030021,Puno, Juliaca,-15.48559,-70.14082999999999
30040021,Puno, Juliaca,-15.48118,-70.12882999999999
30050021,Puno, Juliaca,-15.49707,-70.12826
30060021,Puno, Juliaca,-15.48927,-70.13068
30070021,Puno, Juliaca,-15.49226,-70.13240999999999
30080021,Puno, Juliaca,-15.49815,-70.1463
30090021,Puno, Juliaca,-15.50189,-70.13555
30100021,Puno, Juliaca,-15.53129,-70.12242000000001
30110021,Puno, Juliaca,-15.5427,-70.11964999999999
30120021,Puno, Juliaca,-15.47693,-70.13278
30130021,Puno, Juliaca,-15.48763,-70.1233
30140021,Puno, Juliaca,-15.47793,-70.15739000000001
30150021,Puno, Juliaca,-15.4661,-70.13589
30160021,Puno, Juliaca,-15.47546,-70.11829
30170021,Puno, Juliaca,-15.4931,-70.1438
30180021,Puno, Juliaca,-15.48801,-70.13348000000001
30190021,Puno, Juliaca,-15.49294,-70.11853000000001
30200021,Puno, Juliaca,-15.5365,-70.12161
30210021,Puno, Lampa,-15.37911781,-70.33794227999999
30220021,Puno, Lampa,-15.39712333,-70.33999166
30230021,Puno, Lampa,-15.36801,-70.36691999999999
30240021,Puno, Macusani,-13.92395995,-70.51449427
30250021,Puno, Mañazo,-15.80223,-70.35005
30260021,Puno, Nuñoa,-14.29912,-70.88157833
30270021,Puno, Nuñoa,-14.20066333,-70.75975333
30280021,Puno, Nuñoa,-14.47588,-70.63404
30290021,Puno, Paratia,-15.49947,-70.67919999999999
30300021,Puno, Pilcuyo,-16.07817833,-69.47714999
30310021,Puno, Pilcuyo,-16.03512999,-69.47856666
30320021,Puno, Plateria,-15.89721,-69.77440999
30330021,Puno, Plateria,-15.91220166,-69.77668333
30340021,Puno, Plateria,-15.86962833,-69.78748833
30350021,Puno, Plateria,-15.86206999,-69.79110498999999
30360021,Puno, Potoni,-14.42491166,-70.15604833
30370021,Puno, Puno,-15.84591,-70.02351
30380021,Puno, Puno,-15.84888,-70.01548
30390021,Puno, Puno,-15.85991,-70.00306999999999
30400021,Puno, Puno,-15.86959,-70.00413
30410021,Puno, Puno,-15.82319,-70.00014
30420021,Puno, Puno,-15.8334,-70.03179
30430021,Puno, Puno,-15.81962,-70.02107
30440021,Puno, Puno,-15.83816,-70.02519
30450021,Puno, Puno,-15.84763,-70.02281000000001
30460021,Puno, Puno,-15.86388,-70.01134
30470021,Puno, Puno,-15.8734,-69.99285
30480021,Puno, Puno,-15.82474574,-69.96866049000001
30490021,Puno, Puno,-15.82076786,-69.97125229
30500021,Puno, Puno,-15.88844916,-69.9282959
30510021,Puno, Putina,-14.91379,-69.8604
30520021,Puno, Putina,-14.70147499,-69.83267666
30530021,Puno, Putina,-14.90279333,-69.77416666000001
30540021,Puno, Putina,-14.79066166,-69.80946833
30550021,Puno, Rosaspata,-15.26419333,-69.45729498999999
30560021,Puno, Rosaspata,-15.26063166,-69.48361833
30570021,Puno, San Gaban,-13.40496781,-70.31000228000001
30580021,Puno, San Juan del Oro,-14.18092693,-69.07561346999999
30590021,Puno, San Juan del Oro,-14.18992166,-69.087755
30600021,Puno, San Juan del Oro,-14.21444166,-69.11287999
30610021,Puno, San Juan del Oro,-14.20377833,-69.10135333
30620021,Puno, Sandia,-14.32731,-69.46478999999999
30630021,Puno, Santa Lucia,-15.69957,-70.60817
30640021,Puno, Santa Rosa,-14.60915,-70.7923
30650021,Puno, Santiago de Pupuja,-15.07516499,-70.25545166000001
30660021,Puno, Santiago de Pupuja,-15.05643333,-70.23801833
30670021,Puno, Taraco,-15.28881833,-69.92677499
30680021,Puno, Taraco,-15.28585666,-69.88196833000001
30690021,Puno, Taraco,-15.25020666,-69.95144333
30700021,Puno, Taraco,-15.26318666,-69.951015
30710021,Puno, Yunguyo,-16.25193,-69.09513
30720021,Puno, Yunguyo,-16.29059333,-69.04947833
30730021,Puno, Zepita,-16.41839782,-69.21865941
30740022,San Martin, Alberto Leveau,-6.683855,-76.27426666
30750022,San Martin, Alberto Leveau,-6.638736338,-76.26352174
30760022,San Martin, Alonso de Alvarado,-6.233076666,-76.80721333
30770022,San Martin, Alonso de Alvarado,-6.282632451,-76.76213206
30780022,San Martin, Alto Biavo,-7.27503,-76.46578
30790022,San Martin, Alto Biavo,-7.596668332,-76.47846165999999
30800022,San Martin, Alto Biavo,-7.653795,-76.46994832999999
30810022,San Martin, Alto Biavo,-7.662278333,-76.47685666
30820022,San Martin, Awajun,-5.775126666,-77.33814332999999
30830022,San Martin, Awajun,-5.784556667,-77.32717499
30840022,San Martin, Bajo Biavo,-7.238701666,-76.25766999
30850022,San Martin, Barranquita,-6.132075,-75.94254832999999
30860022,San Martin, Barranquita,-6.236381666,-76.01029333
30870022,San Martin, Bellavista,-7.05536,-76.54465999999999
30880022,San Martin, Buenos Aires,-6.79218,-76.3271
30890022,San Martin, Calzada,-6.03135,-77.0628
30900022,San Martin, Calzada,-6.02848,-77.06666
30910022,San Martin, Calzada,-5.998886666,-77.14124833
30920022,San Martin, Calzada,-5.967665,-77.14079666000001
30930022,San Martin, Campanilla,-7.472428333,-76.65824333000001
30940022,San Martin, Campanilla,-7.490831667,-76.65091999000001
30950022,San Martin, Campanilla,-7.576843333,-76.795205
30960022,San Martin, Chazuta,-6.60989,-76.14857000000001
30970022,San Martin, Chazuta,-6.48565,-75.90461000000001
30980022,San Martin, El Eslabón,-7.02066,-76.72315999999999
30990022,San Martin, Elías Soplin Varga,-5.98548,-77.27951
31000022,San Martin, Habana,-6.06835,-77.11401333000001
31010022,San Martin, Habana,-6.081443333,-77.12522833
31020022,San Martin, Huallaga,-7.412171666,-76.56524166
31030022,San Martin, Huimbayoc,-6.527706667,-75.66984666000001
31040022,San Martin, Juan Guerra,-6.58418,-76.32477
31050022,San Martin, Juanjuí,-7.17785,-76.73096
31060022,San Martin, Juanjuí,-7.18532,-76.72920000000001
31070022,San Martin, Juanjuí,-7.18365,-76.73368000000001
31080022,San Martin, Juanjuí,-7.18535,-76.7329
31090022,San Martin, Juanjuí,-7.172061761,-76.74608148
31100022,San Martin, Juanjuí,-7.177426605,-76.7429935
31110022,San Martin, Juanjuí,-7.18087,-76.72847
31120022,San Martin, La Banda de Shilcay,-6.4864,-76.34407
31130022,San Martin, La Banda de Shilcay,-6.48881,-76.33783
31140022,San Martin, La Banda de Shilcay,-6.5312,-76.34764
31150022,San Martin, La Banda de Shilcay,-6.52645,-76.30107
31160022,San Martin, Lamas,-6.4216,-76.52838
31170022,San Martin, Lamas,-6.4147,-76.52351
31180022,San Martin, Lamas,-6.4121,-76.52415000000001
31190022,San Martin, Lamas,-6.4198,-76.52126
31200022,San Martin, Lamas,-6.36261,-76.54455
31210022,San Martin, Morales,-6.47244,-76.38627
31220022,San Martin, Morales,-6.4792,-76.37391
31230022,San Martin, Morales,-6.48375,-76.38786
31240022,San Martin, Morales,-6.48318,-76.37956
31250022,San Martin, Morales,-6.47868,-76.38003000000001
31260022,San Martin, Morales,-6.484,-76.38482999999999
31270022,San Martin, Moyobamba,-6.03451,-76.97060999999999
31280022,San Martin, Moyobamba,-6.03636,-76.97553000000001
31290022,San Martin, Moyobamba,-6.03991,-76.97315
31300022,San Martin, Moyobamba,-6.04421,-76.97398
31310022,San Martin, Moyobamba,-6.04423,-76.96952
31320022,San Martin, Moyobamba,-5.991956827,-76.97128592
31330022,San Martin, Moyobamba,-5.961792726,-76.96113274
31340022,San Martin, Moyobamba,-6.0286,-76.96581999999999
31350022,San Martin, Moyobamba,-6.02862,-76.97165
31360022,San Martin, Moyobamba,-6.02711,-76.97564
31370022,San Martin, Moyobamba,-6.04078,-76.98181
31380022,San Martin, Moyobamba,-6.04825,-76.96847
31390022,San Martin, Moyobamba,-5.92317607,-76.89914342
31400022,San Martin, Nueva Cajamarca,-5.93716,-77.31498000000001
31410022,San Martin, Nueva Cajamarca,-5.93571,-77.30607999999999
31420022,San Martin, Nueva Cajamarca,-5.86163,-77.34596000000001
31430022,San Martin, Nueva Cajamarca,-5.94135,-77.31095999999999
31440022,San Martin, Nueva Cajamarca,-5.94151,-77.30036
31450022,San Martin, Nueva Cajamarca,-5.94765,-77.307
31460022,San Martin, Nueva Cajamarca,-5.94693,-77.28186
31470022,San Martin, Nuevo Progreso,-8.44988,-76.32505999999999
31480022,San Martin, Pachiza,-7.219416666,-76.97855165999999
31490022,San Martin, Pachiza,-7.192626667,-77.00942833000001
31500022,San Martin, Pardo Miguel,-5.72679,-77.5209
31510022,San Martin, Picota,-6.92325,-76.33165
31520022,San Martin, Picota,-6.91058,-76.33418
31530022,San Martin, Piscoyacu,-6.97869,-76.76928
31540022,San Martin, Polvora,-8.024899999000001,-76.64292333
31550022,San Martin, Rioja,-6.05712,-77.15724
31560022,San Martin, Rioja,-6.0617,-77.17740000000001
31570022,San Martin, Rioja,-6.06296,-77.17157
31580022,San Martin, Rioja,-6.06459,-77.16401999999999
31590022,San Martin, Rioja,-6.0479,-77.17104000000001
31600022,San Martin, Sacanche,-7.083386666,-76.83235666
31610022,San Martin, San Cristóbal,-6.99365,-76.42231
31620022,San Martin, San Fernando,-5.856234999,-77.28924833000001
31630022,San Martin, San Fernando,-5.874083332,-77.31099833
31640022,San Martin, San Hilarión,-7.00399,-76.43856
31650022,San Martin, San José de Sisa,-6.65379,-76.73148999999999
31660022,San Martin, San Pablo,-6.86414,-76.66139
31670022,San Martin, San Pablo,-6.788388333,-76.60126499
31680022,San Martin, San Pablo,-6.842529999,-76.67199832999999
31690022,San Martin, San Pablo,-6.806566999,-76.6736468
31700022,San Martin, Sauce,-6.6916,-76.20923999999999
31710022,San Martin, Shamboyacu,-7.042223333,-76.11408333
31720022,San Martin, Shamboyacu,-7.048999999,-76.106955
31730022,San Martin, Shapaja,-6.57859,-76.26526
31740022,San Martin, Shatoja,-6.52834,-76.72139
31750022,San Martin, Soritor,-6.14131,-77.09931
31760022,San Martin, Soritor,-6.14345,-77.10078
31770022,San Martin, Tabalosos,-6.38516,-76.63446
31780022,San Martin, Tabalosos,-6.39177,-76.63097999999999
31790022,San Martin, Tarapoto,-6.48068,-76.37061
31800022,San Martin, Tarapoto,-6.48473,-76.36824
31810022,San Martin, Tarapoto,-6.48006,-76.3639
31820022,San Martin, Tarapoto,-6.48298,-76.35907
31830022,San Martin, Tarapoto,-6.50076,-76.3686
31840022,San Martin, Tarapoto,-6.50276,-76.36645
31850022,San Martin, Tarapoto,-6.47819,-76.36538
31860022,San Martin, Tarapoto,-6.47052,-76.36627
31870022,San Martin, Tarapoto,-6.47957,-76.36086
31880022,San Martin, Tarapoto,-6.48544,-76.35948000000001
31890022,San Martin, Tarapoto,-6.48861,-76.35661
31900022,San Martin, Tarapoto,-6.49617,-76.36530999999999
31910022,San Martin, Tarapoto,-6.49611,-76.37823
31920022,San Martin, Tingo de Ponasa,-6.99203,-76.22904
31930022,San Martin, Tocache,-8.14331,-76.58577
31940022,San Martin, Tocache,-8.155439999,-76.55146333
31950022,San Martin, Tocache,-8.133685,-76.53644499000001
31960022,San Martin, Tocache,-8.19318,-76.52513999999999
